objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
SSTSL2 J142541.87+353034.1,216.4246907,35.509417,0.130301,1.55781e-05,SPEC,False,,,,615.3348,0.06710053,Redshift,0.0134735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142802.18+324317.0,217.0091011,32.7214099,0.120429635,6.476387e-06,SPEC,False,,,,565.0974,0.027896151,Redshift,0.006850878,20.472,0.223713,20.1218,0.120932,1.8681965922711753e+43,3.849496000398236e+42,1.7355387270036719e+43,1.9331505321749038e+42,15.822,0.129,15.142,0.236,14.608,0.187,6.969900519878663e+43,8.281450696455868e+42,6.212040215228564e+43,1.3503189286071247e+43,5.087132686367818e+43,8.762032494647808e+42,14.261,0.03,14.33,0.077,10.115,0.051,7.975,0.151,2.0915009833676704e+43,5.7792240027939814e+41,7.930981472227025e+42,5.62480949968373e+41,2.823830080624266e+43,1.3264743119910937e+42,2.80061974144624e+43,3.8951231717365743e+42,5.471385272426882,0.7609644122955017,5.641072464831695,0.6909954472207062,,59472965339.03211,1643353704.0524912
WISEA J142640.49+323529.3,216.6687272,32.5914733,0.13195217,2.6320891e-05,SPEC,False,,,,623.79297,0.11337364,Redshift,0.0061564376,,,19.9785,0.0361822,,,2.3993413174627443e+43,7.99607993373118e+41,,,,,,,,,,,,,14.723,0.039,14.531,0.104,11.515,0.207,11.67,99.0,1.6650868678667246e+43,5.981246110599987e+41,8.03013182348693e+42,7.692122160324273e+41,9.476722251850475e+42,1.8068356909664632e+42,1.1352216034874075e+42,,0.22178072482822497,,,,,52692622400.84571,1892799402.0886033
WISEA J142620.15+324830.9,216.584225,32.80866694444,0.17,,SPEC,False,,,,822.98413,,Redshift,0.008332075,,,21.303,0.081743,,,1.2554955312585649e+43,9.452701225947797e+41,,,,,,,,,,,,,17.126,0.369,16.508,99.0,15.183,99.0,9.309,99.0,3.170383154630368e+42,1.0775273448847054e+42,2.2633157653082274e+42,,5.626082215903384e+41,,1.738627434371706e+43,,3.3966412497493605,,,,,4100671781.8865495,1393707246.6860893
SDSS J142827.76+324223.4,217.1156768564,32.7065048815,0.115,,PHOT,False,,,,537.707,,Redshift,0.0068041356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142719.48+324428.8,216.8311873,32.741341,0.1332529,2.3251507e-05,SPEC,False,506.2865,119.4524,FP,630.4671,0.100152686,Redshift,0.0075172503,,,22.7643,0.319516,,,1.905059293141636e+42,5.60649315410136e+41,14.362,0.101,13.704,0.138,13.151,0.125,3.3305880374419308e+44,3.0983643824534393e+43,2.9083555787139306e+44,3.6967216177731226e+43,2.4235037639470423e+44,2.790254875081859e+43,13.002,0.012,12.936,0.035,11.948,0.289,9.317,99.0,8.302127231456936e+43,9.17615642969096e+41,3.564851256008125e+43,1.1492105616460505e+42,6.497270606566454e+42,1.7294936059729363e+42,1.0128370810569642e+43,,1.9787127137085783,,,,,262725545299.2701,2903846971.42119
SDSS J142420.39+350136.6,216.0849565,35.0268499,0.168169,9.41845e-06,SPEC,False,,,,813.2129,0.040568683,Redshift,0.015728276,,,21.3362,0.126817,,,1.2640008260418916e+43,1.47643735459552e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J142741.08+334706.3,216.9211284,33.7849449,0.15033,8.1917e-06,SPEC,False,,,,718.9878,0.035284624,Redshift,0.0083040185,22.1963,0.139185,22.2273,0.120323,6.24529831020173e+42,8.006371725145969e+41,4.089340125765864e+42,4.532022280902319e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142548.28+353257.1,216.450935,35.5489368,0.172185,5.97729e-06,SPEC,False,,,,834.66876,0.025746359,Redshift,0.013193548,22.3656,0.165635,22.0634,0.113117,7.465850806670428e+42,1.1389943510251228e+42,6.673836264836485e+42,6.953341719426831e+41,,,,,,,,,,,,,15.987,0.152,15.232,99.0,12.128,99.0,9.111,99.0,9.318440035039547e+42,1.3045987536403182e+42,7.545008937139798e+42,,9.650606396022202e+42,,2.146374054835495e+43,,4.193228812520504,,4.020423228057886,,,20940252393.025707,2931673871.3916173
WISEA J142653.27+341206.7,216.7219914,34.2018729,0.12946752,2.5653522e-05,SPEC,False,,,,611.07117,0.11049904,Redshift,0.012735932,23.8095,99.0,23.6244,0.277596,1.0548939905999884e+42,,8.462253642308637e+41,2.1636620289863565e+41,15.25,0.179,14.383,0.201,13.585,0.144,1.3863596864881538e+44,2.285699540155066e+43,1.4654218738967101e+44,2.7129943034302834e+43,1.5290687556261888e+44,2.0280543250568165e+43,13.62,0.032,13.345,0.047,12.642,99.0,9.087,99.0,4.4183737104296454e+43,1.3022747813389692e+42,2.2992654489893014e+43,9.953530118246552e+41,3.221807376065132e+42,,1.1761311870792714e+43,,2.2977295918454117,,2.068842754824877,,,139821952861.69763,4121122725.7562313
WISEA J142439.79+344454.9,216.1658009,34.7485986,0.177646,1.03283e-05,SPEC,False,,,,863.98694,0.04448774,Redshift,0.010506356,22.0047,0.157708,22.8071,0.227431,1.0934992759698054e+43,1.5884091838682618e+42,3.52550835660169e+42,7.385188127865884e+41,,,,,,,,,,,,,15.397,0.117,14.928,0.154,11.874,0.305,8.514,99.0,1.718366120987124e+43,1.8517897828429086e+42,1.0692917568815501e+43,1.5167259649638204e+42,1.3064235968028197e+43,3.670067388875325e+42,3.985309959929101e+43,,7.785836076964902,,7.335588918881552,,,38485033492.26324,4147322909.9978404
WISEA J142627.95+351927.0,216.6164885,35.3241707,0.145569,2.57763e-06,SPEC,False,,,,694.14197,0.011102789,Redshift,0.012220376,21.36,0.104792,20.9183,0.0656204,1.2944054107798402e+43,1.2493628954202119e+42,1.314575483114022e+43,7.945377905653614e+41,,,,,,,,,,,,,14.36,0.057,13.88,0.084,11.199,0.164,9.056,0.494,2.88359324797255e+43,1.513906308511046e+42,1.8124826655715258e+43,1.4023074337881486e+42,1.5703700724422184e+43,2.3721166965048497e+42,1.5615764790790805e+43,7.105266097453578e+42,3.0507485264634293,1.3881087713180995,3.257070558163679,1.2229126770814018,,91252950885.20728,4790842748.452678
WISEA J142503.93+333132.8,216.2662509,33.5258404,0.194493,2.16398e-05,SPEC,False,,,,955.4531,0.09321048,Redshift,0.010350019,23.0281,0.254058,22.696,0.17313,5.204305560559829e+42,1.2178276377393367e+42,4.7698546207776955e+42,7.606198999291607e+41,,,,,,,,,,,,,17.084,0.517,15.698,99.0,13.339,99.0,8.892,99.0,4.4433218760486835e+42,2.1158675335891918e+42,6.43417019358655e+42,,4.1446195770312013e+42,,3.4408411105561605e+43,,6.722143352219642,,6.146143694444795,,,5624458154.7586565,2678313373.5671835
2MASS J14270074+3412330,216.753099,34.209187,0.132,,SPEC,False,,,,624.0382,,Redshift,0.01265153,,,,,,,,,15.592,0.103,15.196,0.111,14.79,0.163,1.055084447700278e+44,1.000955065405684e+43,7.227443273475845e+43,7.389206793148509e+42,5.255989560325911e+43,7.891003787371864e+42,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142753.50+332427.5,216.9729285,33.4076765,0.150487,3.82867e-06,SPEC,False,,,,719.8092,0.01649147,Redshift,0.0075043617,21.8111,0.114232,21.251,0.06205,8.872872870785502e+42,9.33559839634958e+41,1.0006718242727533e+43,5.7190462707774295e+41,,,,,,,,,,,,,16.483,99.0,16.337,99.0,12.663,99.0,9.429,99.0,4.3842778881089773e+42,,2.0265212105385426e+42,,4.3836985914102744e+42,,1.190829263286224e+43,,2.326444249712602,,2.4396689995977874,,,9057680669.117556,
WISEA J142801.41+325907.2,217.0059827,32.9852326,0.177836,1.11289e-05,SPEC,False,,,,865.0098,0.047936216,Redshift,0.0069934875,,,,,,,,,,,,,,,,,,,,,17.226,99.0,16.171,99.0,12.467,99.0,9.129,99.0,3.1934867269276525e+42,,3.4098116409608985e+42,,7.58293095334377e+42,,2.2669970365628367e+43,,4.428881941709111,,,,,4042388322.1700163,
WISEA J142445.92+353443.1,216.1913518,35.5786497,0.171,,SPEC,False,,,,828.3286,,Redshift,0.012771113,21.5301,0.110822,21.0827,0.0666829,1.582353197123498e+43,1.6151748493286898e+42,1.616270116204184e+43,9.927011420109302e+41,,,,,,,,,,,,,13.693,0.017,13.608,0.067,11.142,0.174,8.63,0.431,7.590781056499512e+43,1.1885723371304436e+42,3.3159882365353405e+43,2.0463406721802002e+42,2.3567971374120206e+43,3.7771267159789624e+42,3.292136635627734e+43,1.3069085840691922e+43,6.431629269916125,2.55322072949178,6.3598340016942,2.248206256597653,,240214590395.55417,3761304864.336847
SDSS J142539.85+350049.9,216.4159273,35.0137666,0.149486,6.50796e-05,SPEC,True,,,,714.574,0.28032148,Redshift,0.011677122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142520.54+344057.0,216.3356266,34.682515,0.192953,1.65571e-05,SPEC,False,,,,947.0286,0.07131744,Redshift,0.0107379295,21.7097,0.13811,22.1658,0.152273,1.7269223295572644e+43,2.1967873900288013e+42,7.661016005913781e+42,1.0744827720804073e+42,,,,,,,,,,,,,17.036,99.0,16.222,99.0,12.149,99.0,9.826,99.0,4.5629536492757756e+42,,3.901412721687296e+42,,1.2184299239663924e+43,,1.4301318775673705e+43,,2.7939539155392756,,3.222239817316096,,,8708540696.09643,
DESI J216.9455+33.0679,216.9455736,33.067934,0.123674,1.10866e-05,SPEC,False,,,,581.5462,0.047754012,Redshift,0.0076165465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142513.18+353323.2,216.3049407,35.5564461,0.186974,5.61767e-05,SPEC,False,,,,914.4414,0.24197346,Redshift,0.012229028,,,,,,,,,,,,,,,,,,,,,15.195,0.062,15.273,0.198,12.213,99.0,9.227,99.0,2.319262878224035e+43,1.324438565526085e+42,8.719467275766529e+42,1.5901764255432163e+42,1.0710682260999697e+43,,2.31514404372564e+43,,4.522943560287133,,,,,73394394880.50743,4191261283.3103952
WISEA J142523.69+352824.1,216.3487237,35.4733831,0.184144,2.0988e-06,SPEC,False,,,,899.0843,0.009040294,Redshift,0.013917702,21.1568,0.0781115,21.1522,0.0569484,2.651500298327437e+43,1.9076416277293567e+42,1.8031469981104865e+43,9.458076326134682e+41,16.471,0.225,16.532,0.305,15.307,0.342,9.756117022543862e+43,2.021853595462758e+43,4.385505401604046e+43,1.2319970099255398e+43,6.779667920494186e+43,2.13562340127483e+43,14.016,0.03,13.06,0.034,9.991,0.075,7.448,0.125,6.643142423278134e+43,1.835629170382726e+42,6.472499183964343e+43,2.026940964442128e+42,8.015716317261625e+43,5.537245549740691e+42,1.152088896675261e+44,1.3264355607657728e+43,22.507597616734717,2.5913692903733514,20.980749203515828,2.2822048975804465,,170011897657.1565,4697758662.497563
WISEA J142521.12+334332.5,216.33814416667,33.72607083333,0.127,,PHOT,False,,,,598.4724,,Redshift,0.012613145,,,,,,,,,,,,,,,,,,,,,11.687,0.006,11.729,0.009,11.594,0.22,9.084,99.0,2.5139504026509814e+44,1.3893065906718069e+42,9.769832320958788e+43,8.09878266302486e+41,8.113389134024751e+42,1.6440504608713987e+42,1.1312510762952384e+43,,2.2100502923194294,,,,,795553924889.551,4396539843.898123
WISEA J142522.89+331117.8,216.34517916667,33.18886,0.158,,SPEC,False,,,,759.28284,,Redshift,0.007904751,,,23.0665,0.29809,,,2.0984714996232477e+42,5.761567025733212e+41,,,,,,,,,,,,,15.801,0.135,16.037,99.0,11.932,99.0,9.193,99.0,9.143286886166284e+42,1.1369105643785118e+42,2.972660743477101e+42,,9.56360210949418e+42,,1.6467449560556947e+43,,3.217136538269787,,,,,23019694731.900692,2862355130.632867
WISEA J142600.11+333955.4,216.5004941,33.6654066,0.148942,2.57201e-06,SPEC,False,,,,711.7311,0.011078581,Redshift,0.0102244755,20.3382,0.0501559,19.7381,0.0220524,3.436636559435992e+43,1.5876171084244114e+42,4.0311274836081406e+43,8.187900109586401e+41,,,,,,,,,,,,,14.419,0.036,14.896,0.199,10.768,0.136,8.813,99.0,2.8701944080096727e+43,9.517084750794137e+41,7.473064156122522e+42,1.3697519781060195e+42,2.4552478946829396e+43,3.0755611810415416e+42,2.0534148159276309e+43,,4.011620505198549,,5.049593725480358,,,90828936962.3314,3011735680.631056
WISEA J142618.34+350253.3,216.5762613,35.0482013,0.156881,6.6461e-06,SPEC,False,,,,753.3835,0.028627167,Redshift,0.01157653,,,20.4584,0.0832915,,,2.3526998348044167e+43,1.804917637129432e+42,,,,,,,,,,,,,16.339,0.28,16.046,99.0,11.536,99.0,8.964,99.0,5.488059753176861e+42,1.415360165990017e+42,2.9038481610913793e+42,,1.3562003187289274e+43,,2.0021280344276226e+43,,3.9114249174803777,,,,,9557935503.65948,2464973376.638343
WISEA J142724.99+331824.2,216.85425791667,33.306715,0.171,,PHOT,False,,,,828.3286,,Redshift,0.007998823,,,,,,,,,,,,,,,,,,,,,15.915,0.125,15.723,0.36,12.133,99.0,9.376,99.0,9.797330620447588e+42,1.1279969332706841e+42,4.7244267276296763e+42,1.5665410725944495e+42,9.458485194946128e+42,,1.6558650554208857e+43,,3.2349538722731555,,,,,25351096258.923813,2918750008.8477755
WISEA J142500.73+344841.7,216.2530487,34.8115994,0.128863,1.68249e-05,SPEC,False,,,,607.9814,0.07247096,Redshift,0.0123978,21.1469,0.116958,20.5118,0.0605488,1.2099377853064314e+43,1.3034161620748062e+42,1.4686119981222243e+43,8.190355727427618e+41,,,,,,,,,,,,,14.844,0.067,15.008,0.186,11.951,0.341,8.659,99.0,1.416550653535926e+43,8.741722742422915e+41,4.9200304075776355e+42,8.428900394020747e+41,6.026844813766138e+42,1.892929674593896e+42,1.7268265954450232e+43,,3.373586732440134,,3.503863612781706,,,41742819445.81372,2576004982.041885
SDSS J142556.02+344511.8,216.483425,34.7532839,0.15482,4.46844e-06,SPEC,False,,,,742.5363,0.019247193,Redshift,0.012495391,22.7688,0.272785,22.3833,0.18456,4.054808026438647e+42,1.0187812817018589e+42,3.911225327112986e+42,6.6487586905828776e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLX J142701.41+330855.8,216.75592416667,33.14901194444,0.123,,PHOT,False,,,,578.124,,Redshift,0.007958073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142746.27+335820.8,216.9427924,33.9724485,0.129147,4.82692e-05,SPEC,False,,,,609.4327,0.20791298,Redshift,0.01227483,,,,,,,,,,,,,,,,,,,,,16.421,0.257,15.827,99.0,12.345,99.0,8.812,99.0,3.330375519332818e+42,7.883452916769333e+41,2.325048421517485e+42,,4.212676262756959e+42,,1.507018464811544e+43,,2.9441621479777496,,,,,5011369066.067133,1186259382.810052
SDSS J142742.85+335820.6,216.9285425,33.9723144,0.168917,1.10746e-05,SPEC,False,,,,817.20233,0.04770232,Redshift,0.012179415,22.8026,0.200457,22.9148,0.197385,4.749649866016682e+42,8.769462605658036e+41,2.896016731398187e+42,5.2650843213300075e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J142601.14+352028.1,216.5047727,35.3411399,0.122874,1.72821e-05,SPEC,False,,,,577.48456,0.074440286,Redshift,0.014191578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142848.57+325333.3,217.2024192,32.8925921,0.178058,2.83093e-05,SPEC,False,,,,866.2054,0.12193843,Redshift,0.006571124,21.3568,0.109839,20.9822,0.0654551,1.9391067254553561e+43,1.9617713599994942e+42,1.8418901999795171e+43,1.110445881649108e+42,,,,,,,,,,,,,16.152,0.171,16.035,99.0,12.192,99.0,8.983,99.0,8.610545708512797e+42,1.3561787794285832e+42,3.875307428264686e+42,,9.795528303102185e+42,,2.600434867617437e+43,,5.080297344915546,,5.328220875335336,,,16784781379.293795,2643637824.422849
DESI J216.4561+34.4402,216.4561826,34.4402914,0.169919,1.87598e-05,SPEC,False,,,,822.5515,0.08080527,Redshift,0.011697149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J142804.25+340750.7,217.01786083333,34.13083083333,0.193,,SPEC,False,,,,947.2855,,Redshift,0.014325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142803.46+325646.8,217.0145025,32.9463391,0.195093,1.10537e-05,SPEC,False,,,,958.7389,0.047612302,Redshift,0.007196378,21.6444,99.0,21.9644,0.341418,1.831148386101807e+43,,9.178897630663042e+42,2.886470259028287e+42,,,,,,,,,,,,,14.834,0.048,14.517,0.138,11.677,0.237,8.388,99.0,3.5517259377956573e+43,1.5702573283526685e+42,1.9217618404220858e+43,2.4426921710569524e+42,1.9284127602654904e+43,4.209577508590479e+42,5.510766584885174e+43,,10.766019637051004,,10.284469437376869,,,95242672436.4465,4210783911.385993
GALEXMSC J142740.61+333613.0,216.9189494,33.6037335,0.150362,3.03553e-06,SPEC,False,,,,719.15515,0.01307513,Redshift,0.008693322,21.4446,0.094912,21.1016,0.0589161,1.252226584574655e+43,1.0946977288237982e+42,1.157538829491735e+43,6.281446850768334e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142723.37+331206.5,216.847396,33.2018235,0.149594,5.00629e-06,SPEC,False,,,,715.1384,0.02156391,Redshift,0.008061868,,,20.5848,0.0552764,,,1.832824017157401e+43,9.331483199402737e+41,,,,,,,,,,,,,15.718,0.123,15.5,99.0,11.837,0.307,8.819,99.0,8.755634577988315e+42,9.91934362475071e+41,4.3244148616403756e+42,,9.259713619412865e+42,2.618340223915056e+42,2.061583232546072e+43,,4.027578599660209,,,,,19463814693.505306,2205074509.147802
WISEA J142703.63+340943.8,216.7651549,34.1621735,0.130049,5.24092e-05,SPEC,False,,,,614.0453,0.22574545,Redshift,0.012421925,,,,,,,,,16.093,0.292,15.398,0.279,14.984,99.0,6.438591865603652e+43,1.7316651767636215e+43,5.809206523284168e+43,1.49283288000196e+43,4.2559889212390013e+43,,14.303,0.025,15.24,0.203,12.493,99.0,9.334,99.0,2.3782302944119553e+43,5.476259737069785e+41,4.053123083860717e+42,7.57837264659891e+41,3.7317324732751666e+42,,9.459533924969054e+42,,1.8480464818251605,,,,,75260452354.8087,1732993587.6803117
WISEA J142806.52+324703.2,217.0271859,32.7842266,0.17801593,3.2305117e-05,SPEC,False,804.891,189.9046,FP,865.9788,0.13914987,Redshift,0.0068507236,,,,,,,,,15.075,0.138,14.217,0.156,13.651,0.145,3.256825339456041e+44,4.139650656086878e+43,3.419814281874997e+44,4.91379735090176e+43,2.8843012824720186e+44,3.852110608028769e+43,13.496,0.022,13.311,0.034,12.222,0.378,9.047,99.0,9.936324883557855e+43,2.0134394584728196e+42,4.760962506007987e+43,1.4909527491718926e+42,9.523712828558595e+42,3.315799572654997e+42,2.4503150550170986e+43,,4.787018211156093,,,,,314440660872.084,6371643855.926644
WISEA J142638.61+345630.2,216.6605377,34.9416603,0.164657,8.59267e-05,SPEC,False,,,,794.5225,0.37011752,Redshift,0.011380882,,,,,,,,,,,,,,,,,,,,,15.166,0.069,14.771,0.168,12.214,99.0,9.199,99.0,1.7979740633129648e+43,1.1426747167790153e+42,1.0450652396742514e+43,1.6171219819746896e+42,8.07793022879662e+42,,1.7933685322510196e+43,,3.5035853065596894,,,,,56897913395.9799,3616059230.313339
WISEA J142649.24+334823.3,216.7052024,33.806416,0.158039,1.35713e-05,SPEC,False,,,,759.4886,0.058456518,Redshift,0.009923934,23.2365,99.0,22.9917,0.307386,2.7055848001995058e+42,,2.2872671862762587e+42,6.475766406582288e+41,,,,,,,,,,,,,14.882,0.052,14.942,0.152,12.144,99.0,9.065,99.0,2.1335232574168743e+43,1.0218588769919599e+42,8.156286532039969e+42,1.1418951268650071e+42,7.872261667082724e+42,,1.8538900512641553e+43,,3.621822189237084,,3.3071283245113814,,,67516558779.01501,3233730623.392278
DESI J216.4837+34.6145,216.4837177,34.6145383,0.180748,3.16565e-06,SPEC,False,,,,880.71295,0.013635604,Redshift,0.010487369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXOXB J142713.7+322857,216.80741666667,32.48272777778,0.132,,UNKN,False,,,,624.0382,,Redshift,0.0075549474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142753.81+323714.4,216.9742472,32.6206737,0.12994067,2.1694132e-05,SPEC,False,468.1223,110.448,FP,613.491,0.093444504,Redshift,0.0063296002,,,22.3602,0.218512,,,2.5916102100436392e+42,5.2159701857259954e+41,13.882,0.062,13.214,0.083,12.873,0.093,4.902607293675629e+44,2.7996834916551535e+43,4.322144502798689e+44,3.304208992367882e+43,2.963266154585867e+44,2.538304828252999e+43,12.419,0.009,12.303,0.019,12.654,0.53,8.73,99.0,1.344578413413721e+44,1.1145993576628785e+42,6.045987766888048e+43,1.0580616521458926e+42,3.21068467777051e+42,1.5673415672373494e+42,1.6467137756216408e+43,,3.217075623121205,,,,,425499497915.7345,3527213157.161008
WISEA J142552.07+352324.4,216.4670131,35.3901722,0.195408,2.1142e-05,SPEC,False,,,,960.4646,0.09106626,Redshift,0.015166103,,,,,,,,,,,,,,,,,,,,,16.284,0.215,16.329,99.0,11.892,99.0,9.156,99.0,9.389314200597953e+42,1.8593557126637247e+42,3.6383377963036925e+42,,1.5882921979891315e+43,,2.7268522796580935e+43,,5.327270668777208,,,,,18706657986.5901,3704459202.142548
SDSS J142603.23+341632.5,216.5134503,34.2757127,0.133036,5.80172e-06,SPEC,False,,,,629.3535,0.024990115,Redshift,0.013223194,23.4125,99.0,22.9922,0.225939,1.6187335411877958e+42,,1.613328793340618e+42,3.3574087697106516e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
