objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J142714.01+335937.9,216.80838416667,33.99369583333,0.129,,SPEC,False,,,,608.68134,,Redshift,0.012393761,,,,,,,,,,,,,,,,,,,,,14.022,0.036,13.903,0.049,11.221,0.204,8.975,99.0,3.0271310409572863e+43,1.0037459849586757e+42,1.364478240362736e+43,6.158186735875522e+41,1.1832845749287443e+43,2.2233584419988988e+42,1.293743454685604e+43,,2.527500888289146,,,,,95795286106.24324,3176411344.805936
FLX J142535.43+335044.2,216.39749416667,33.84549888889,0.118,,PHOT,False,,,,552.8195,,Redshift,0.012094461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[KEC2012] J216.74341+33.86849,216.74341916667,33.86849277778,0.128,,SPEC,False,,,,603.57404,,Redshift,0.009999584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142732.66+340022.0,216.8862161,34.0061319,0.187095,7.01426e-06,SPEC,False,,,,915.099,0.030212965,Redshift,0.012909127,,,,,,,,,,,,,,,,,,,,,13.499,0.013,13.559,0.047,11.919,99.0,9.381,99.0,1.1077169787257979e+44,1.3263626962736328e+42,4.2340050024141427e+43,1.8329024250360635e+42,1.406229654631391e+43,,2.0119181984412332e+43,,3.9305513124014717,,,,,350543347698.0373,4197350304.663395
WISEA J142805.99+335459.3,217.02497208333,33.91645888889,0.159,,SPEC,False,,,,764.5607,,Redshift,0.011121798,,,,,,,,,,,,,,,,,,,,,15.473,0.101,15.669,0.346,12.621,99.0,9.006,99.0,1.2548002711894035e+43,1.1673097347389624e+42,4.231950359413811e+42,1.3486735618168344e+42,5.141692181844123e+42,,1.9837110967856162e+43,,3.875444966369399,,,,,33390272420.08753,3106214665.1122923
WISEA J142707.34+340448.3,216.7808496,34.0800982,0.19481,0.000148254,SPEC,False,,,,957.18884,0.6385838,Redshift,0.012669257,,,,,,,,,,,,,,,,,,,,,14.963,0.07,14.791,0.11,12.035,0.365,9.135,99.0,3.1467947535445e+43,2.0288809261000494e+42,1.4893520778832816e+43,1.5089685656095558e+42,1.3826445591664425e+43,4.6482937319307206e+42,2.7610017235382274e+43,,5.393986175185389,,,,,99582112453.93987,6420509259.810283
SDSS J142545.40+335407.8,216.4391764,33.9021721,0.192714,5.79797e-05,SPEC,False,,,,945.7223,0.24973963,Redshift,0.011475615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J142719.85+335810.2,216.83285208333,33.96951694444,0.129,,SPEC,False,,,,608.68134,,Redshift,0.011904756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142533.57+335135.7,216.3898458,33.8600378,0.0719255,7.28896e-06,SPEC,False,,,,326.63934,0.0313962,Redshift,0.012242395,20.1491,0.216012,19.5728,0.105718,8.744650109600027e+42,1.7398446905697553e+42,1.0053225988014476e+43,9.789139341819488e+41,,,,,,,,,,,,,15.026,0.113,16.075,99.0,12.419,99.0,8.843,99.0,3.457613418335743e+42,3.598694650985647e+41,5.315147903961834e+41,,1.130428135365987e+42,,4.2073020425684647e+42,,0.8219527303793562,,1.109908633439458,,,10195781859.617718,1061180103.1962541
SDSS J142701.60+335947.8,216.7566884,33.9966281,0.127174,2.28669e-06,SPEC,False,,,,599.3597,0.009849604,Redshift,0.011764535,22.3574,0.162304,22.1408,0.117408,3.8382084530392825e+42,5.737833672508431e+41,3.1668338158285185e+42,3.4246254942534866e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J142733.03+334756.5,216.88776083333,33.79905277778,0.182,,SPEC,False,,,,887.4786,,Redshift,0.008681427,22.8109,0.226135,22.2228,0.132043,5.4174526024165646e+42,1.128373926704636e+42,6.276016102975544e+42,7.632900221937982e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142559.74+335145.3,216.49911708333,33.86250888889,0.147,,PHOT,False,,,,701.5963,,Redshift,0.00989669,23.6912,99.0,23.416,0.272461,1.518539087005596e+42,,1.3201736663766814e+42,3.3130316084944106e+41,,,,,,,,,,,,,15.976,0.168,16.222,0.483,13.773,99.0,9.319,99.0,6.647034077637467e+42,1.0285545448184936e+42,2.1410314440214965e+42,9.52489877652727e+41,1.4984121133291556e+42,,1.2520319784176701e+43,,2.446011940123086,,2.2198381706974213,,,16407446047.448404,2538869667.8632717
WISEA J142506.74+335418.6,216.2781049,33.9051827,0.157125,4.31162e-06,SPEC,False,,,,754.66925,0.018571714,Redshift,0.0137093915,21.2342,0.0847729,20.4712,0.0363044,1.7369065947572097e+43,1.3561998381071109e+42,2.374624125165802e+43,7.940434889439318e+41,16.618,0.256,15.649,0.382,14.957,0.247,6.002353757384867e+43,1.4153105225998696e+43,6.967703657422624e+43,2.4515638761608166e+43,6.593138109873858e+43,1.499958692513801e+43,14.509,0.042,14.147,0.065,10.308,0.063,8.284,0.213,2.972138706450678e+43,1.1497633499802362e+42,1.6756099434770504e+43,1.0031742827232429e+42,4.2174526779771394e+43,2.4472646234420226e+42,3.7583387004439053e+43,7.373363866795816e+42,7.342417362159232,1.4404852566024648,7.229725109651929,1.2691778232478177,,86385636760.1804,3341803627.670265
WISEA J142649.24+334823.3,216.7052024,33.806416,0.158039,1.35713e-05,SPEC,False,,,,759.4886,0.058456518,Redshift,0.009923934,23.2365,99.0,22.9917,0.307386,2.7055848001995058e+42,,2.2872671862762587e+42,6.475766406582288e+41,,,,,,,,,,,,,14.882,0.052,14.942,0.152,12.144,99.0,9.065,99.0,2.1335232574168743e+43,1.0218588769919599e+42,8.156286532039969e+42,1.1418951268650071e+42,7.872261667082724e+42,,1.8538900512641553e+43,,3.621822189237084,,3.3071283245113814,,,67516558779.01501,3233730623.392278
WISEA J142654.12+335520.9,216.72558083333,33.92243277778,0.13,,SPEC,False,,,,613.79456,,Redshift,0.010528205,,,,,,,,,,,,,,,,,,,,,15.864,0.143,15.517,99.0,12.213,99.0,9.339,99.0,5.640911689946197e+42,7.429771655725276e+41,3.13711095153052e+42,,4.825203565838834e+42,,9.407927330354697e+42,,1.8379644432836737,,,,,14678585489.188765,1933349508.167096
