objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J205100.80-010932.1,312.7533393,-1.1589434,0.14821,3e-05,SPEC,False,,,,707.9085,0.12922089,Redshift,0.06526789,21.574,99.0,21.0401,0.150004,1.6346945136581884e+43,,1.895886894401053e+43,2.6194214242642737e+42,15.949,0.168,15.807,0.339,14.995,0.214,1.0165219579851047e+44,1.5729544242638287e+43,5.429597855590666e+43,1.6953426074416755e+43,5.694967578674095e+43,1.1225228934409279e+43,13.722,0.039,13.85,0.106,10.836,99.0,7.722,99.0,5.450087522305046e+43,1.9577546053988416e+42,1.9510543696416256e+43,1.9048702607344763e+42,2.2876022486642267e+43,,5.556530034197056e+43,,10.855424656545434,,10.276321585234651,,,171312096494.1237,6153791925.346066
SDSS J205011.31-010746.8,312.54715,-1.1296915,0.12892695,6.627711e-06,SPEC,False,,,,608.3081,0.02854796,Redshift,0.060998235,21.8181,99.0,21.7269,0.211863,9.341439527724883e+42,,7.178557744871806e+42,1.400820293699333e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205054.01-011451.9,312.725048,-1.247753,0.1292881,1.2128726e-05,SPEC,False,,,,610.15393,0.052242827,Redshift,0.06417282,21.0193,0.196103,20.6081,0.101475,2.0078604881939066e+43,3.626668726539294e+42,2.077785391566681e+43,1.9420031580442644e+42,,,,,,,,,,,,,14.441,0.078,14.436,0.172,10.982,0.308,8.032,99.0,2.087570893713891e+43,1.4997746280028815e+42,8.447604455306303e+42,1.3382959734800746e+42,1.4855304549147628e+43,4.214270937513282e+42,3.102533975150568e+43,,6.061215111651279,,6.22190920197609,,,56968206688.099106,4092769795.3114343
WISEA J205043.10+002222.5,312.6795932,0.3729176,0.13742049,9.021026e-06,SPEC,False,,,,651.91675,0.038856834,Redshift,0.08335606,21.3784,0.0829497,21.0054,0.0421821,1.8968861304536775e+43,1.449259807997592e+42,1.928164899974446e+43,7.491391484317858e+41,,,,,,,,,,,,,14.143,0.058,15.186,99.0,12.158,99.0,8.105,99.0,3.146805530952976e+43,1.6810788020958232e+42,4.845088441920759e+42,,5.746355057954743e+42,,3.313087359861769e+43,,6.472559312050865,,6.534879814459654,,,97800884208.8597,5224695064.647102
WISEA J205649.78+015936.7,314.207431,1.9935397,0.089632,,PHOT,False,,,,412.0478,,Redshift,0.09331547,21.8053,99.0,22.2369,0.301114,5.504171703210388e+42,,2.6906400556899568e+42,7.462368703658268e+41,14.056,0.067,13.367,0.086,12.996,0.121,2.0108154760047287e+44,1.2409010765565008e+43,1.7635430897378657e+44,1.396930146463846e+43,1.227231926042148e+44,1.3677355951552598e+43,12.299,0.011,12.312,0.029,11.806,0.508,8.492,99.0,6.882903971792467e+43,6.973560975470142e+41,2.7350439040894004e+43,7.305541996096396e+41,3.176245890352558e+42,1.48616810286735e+42,9.269434953134953e+42,,1.810908104936498,,1.8370524962540167,,,217813416828.87552,2206823093.5032096
WISEA J204802.53-005211.9,312.010583,-0.8699885,0.11241312,1.207443e-05,SPEC,False,,,,524.7181,0.052008957,Redshift,0.061804183,,,20.5346,0.0679921,,,1.612354040951454e+43,1.0097387236510585e+42,14.756,0.125,14.064,0.165,13.47,0.153,1.6714339742827447e+44,1.9243736846696026e+43,1.4830790679404078e+44,2.2539194437786896e+43,1.2732350036136017e+44,1.7942797940545792e+43,12.525,0.016,12.621,0.038,9.23,0.07,8.227,0.499,9.012108225858763e+43,1.3281176984891292e+42,3.3233453643456304e+43,1.1631862134746607e+42,5.515760088626927e+43,3.556260551668504e+42,1.917182439450451e+43,8.811587171283269e+42,3.7454723354723582,1.721461416635179,,,,285193298286.6697,4202904109.1428137
WISEA J205721.55+024709.9,314.3398018,2.7861052,0.113698,,PHOT,False,,,,531.1646,,Redshift,0.09787023,20.4152,0.240928,19.507,0.0716938,3.4031737748575694e+43,7.551992782453149e+42,5.737893869801295e+43,3.788997143562474e+42,15.07,0.14,14.156,0.145,13.778,0.195,1.3176961230831538e+44,1.6991568351323647e+43,1.4199432955747505e+44,1.8963965983574395e+43,9.93852922710177e+43,1.7850354579067301e+43,13.413,0.038,13.242,0.058,9.054,0.046,7.096,0.099,4.1029497803795073e+43,1.4360511760215297e+42,1.9309875574035931e+43,1.0315672876857033e+42,6.658453823976464e+43,2.8211186507265014e+42,5.572705579537772e+43,5.081494361820326e+42,10.887025747989917,0.9927378930360107,11.0858013278327,0.9352947687765307,,116028312363.833,4061043964.4831285
SDSS J204930.77-003904.6,312.37827,-0.65131015,0.12063526,4.947303e-06,SPEC,False,,,,566.1381,0.02130983,Redshift,0.07186527,,,21.3099,0.0956682,,,9.988464285895343e+42,8.801496323115416e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205714.28+001330.7,314.309524,0.225219,0.1356561,2.8307739e-05,SPEC,False,,,,642.82367,0.12193172,Redshift,0.070145614,,,,,,,,,15.907,0.092,15.099,0.099,14.712,0.196,8.744432448016662e+43,7.409852735659854e+42,8.613594852394736e+43,7.854341112117852e+42,6.103774291843803e+43,1.1019063938057286e+43,14.396,0.078,14.343,0.165,11.61,99.0,7.089,99.0,2.4177989170120773e+43,1.737020522845312e+42,1.0222787736626636e+43,1.5536152028578607e+42,9.249389732054371e+42,,8.20893516140939e+43,,16.03725285505872,,,,,44018221675.129105,3162403369.894125
WISEA J204901.72+021526.5,312.2571905,2.2573776,0.081004,,PHOT,False,,,,370.19083,,Redshift,0.09437759,,,21.9825,0.297406,,,2.7694312837049022e+42,7.586307927117533e+41,14.407,0.084,13.19,0.065,13.509,0.136,1.175636658806561e+44,9.095834031608527e+42,1.6763224598756012e+44,1.0036009850759966e+43,6.177744493098993e+43,7.738539569672442e+42,12.601,0.016,12.631,0.033,11.119,0.332,8.865,99.0,4.2073802120236907e+43,6.200431852015165e+41,1.6458086564599842e+43,5.0024578531380735e+41,4.827169433008496e+42,1.4761168712293842e+42,5.306655474144049e+42,,1.0367261280562743,,,,,133144943418.47122,1962161978.4858117
2MASX J20581852+0101067,314.577211,1.018431,0.047015574,1.4607595e-05,SPEC,False,,,,209.76895,0.06292022,Redshift,0.06213528,22.9689,99.0,21.8882,0.112482,3.881245125245023e+41,,7.427454133497571e+41,7.69507952386149e+40,13.986,0.08,13.24,0.093,12.755,0.119,5.430339762952675e+43,4.0013555143203064e+42,5.063627807566099e+43,4.3374537973751504e+42,3.931736615373321e+43,4.3094470341877066e+42,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205101.43-011239.4,312.7559929,-1.2109507,0.1374,1e-05,SPEC,False,,,,651.81104,0.043073628,Redshift,0.06456932,20.9645,0.198539,21.0058,0.1491,2.4170611124254696e+43,4.420013750969096e+42,1.64934149385947e+43,2.2650531110274652e+42,,,,,,,,,,,,,12.603,0.013,12.583,0.053,11.162,99.0,8.719,99.0,1.2949041699461706e+44,1.5504978454621242e+42,5.312758615796002e+43,2.5934990025619524e+42,1.4363332784483873e+43,,1.8805509773967298e+43,,3.673907874570324,,4.301722751208446,,,409779800615.8768,4906638751.462418
WISEA J205145.91+002653.4,312.9413102,0.4481725,0.14597757,3.902863e-05,SPEC,False,,,,696.26917,0.16811047,Redshift,0.09220921,,,,,,,,,15.67,0.177,15.208,0.135,14.772,99.0,1.297392693011021e+44,2.115119483358385e+43,9.234662010633281e+43,1.1482724303129564e+43,6.823891906305576e+43,,14.227,0.055,14.449,0.196,11.389,99.0,8.224,99.0,3.3276869576927156e+43,1.685758293623646e+42,1.090841667550518e+43,1.9692822194718054e+42,1.3315268623343372e+43,,3.387662847747488e+43,,6.618252502762741,,,,,104653000545.24644,5301570305.88212
WISEA J205734.62+025250.8,314.3942619,2.8807939,0.070425,,PHOT,False,,,,319.48996,,Redshift,0.077923514,,,,,,,,,15.088,0.078,14.225,0.083,13.892,0.116,4.619437316125404e+43,3.318744973948568e+42,4.776276776796544e+43,3.651385424540717e+42,3.216687487003393e+43,3.436821535484848e+42,13.461,0.021,13.724,0.063,11.806,99.0,8.466,99.0,1.4150392432875763e+43,2.7370195676190733e+41,4.4702386507382076e+42,2.593948933330428e+41,1.908128847201014e+42,,5.705623038631423e+42,,1.1146697783208044,,,,,44779722888.84735,866145432.790846
WISEA J204933.37+005828.3,312.3890588,0.9745371,0.109181,1.7e-05,SPEC,False,,,,508.5447,0.07322518,Redshift,0.100494005,22.7041,99.0,22.1052,0.157688,3.8630266063058706e+42,,4.9102560832183623e+42,7.131698200362558e+41,14.607,0.116,13.806,0.138,13.609,0.169,1.8538202566433275e+44,1.9806864008677816e+43,1.7988814020091623e+44,2.286502955729629e+43,1.065334860470039e+44,1.6582996335369801e+43,11.674,0.009,11.65,0.028,10.459,0.211,8.336,99.0,1.866829371396646e+44,1.5475235351626926e+42,7.672292533599622e+43,1.9786698512008836e+42,1.6735112771291545e+43,3.25237975484999e+42,1.6304019190170091e+43,,3.185208229389833,,2.974026227518185,,,590768788416.6602,4897226377.097128
WISEA J204813.40+013531.0,312.0558464,1.5919557,0.066582,,PHOT,False,,,,301.2429,,Redshift,0.090575874,23.0004,99.0,22.6102,0.180713,9.589929644489303e+41,,9.968407772051946e+41,1.6592251040495299e+41,14.198,0.1,13.686,0.15,13.195,0.145,9.410658040822394e+43,8.667825357315663e+42,7.017302877377179e+43,9.695085650461023e+42,5.456130033152196e+43,7.286900410139313e+42,13.081,0.028,13.266,0.111,11.14,99.0,8.379,99.0,1.7893376077521564e+43,4.6146681738022096e+41,6.069469361543747e+42,6.205315201325922e+41,3.13468725168027e+42,,5.497453203720966e+42,,1.074001016616495,,0.9876085979700181,,,56624607840.25811,1460338029.6842434
2MASS J20520053-0053395,313.002223,-0.894316,0.05492709,2.0805457e-05,SPEC,False,,,,246.4661,0.089616664,Redshift,0.08446658,,,,,,,,,15.153,0.14,14.601,0.219,14.066,0.071,2.602050558937787e+43,3.355319613359317e+42,2.0165751249288907e+43,4.0676976848409674e+42,1.6342445250631228e+43,1.0687240213823356e+42,,,,,,,,,,,,,,,,,,,,,,,
WISEA J204900.58+002103.7,312.2524418,0.3510293,0.08689679,1.424544e-05,SPEC,False,,,,398.72952,0.061360285,Redshift,0.080291316,21.8532,0.149712,21.1234,0.0565055,4.480001134917029e+42,6.177672635680786e+41,6.308115525505334e+42,3.2830728724473064e+41,15.661,0.112,14.982,0.07,14.308,0.225,4.2520773865279387e+43,4.386411252733958e+42,3.708611561163057e+43,2.391110015552187e+42,3.418061056778855e+43,7.083573960042825e+42,13.836,0.038,13.685,0.121,11.121,0.373,8.468,99.0,1.5609846106238783e+43,5.463517677649614e+41,7.219454956500386e+42,8.045998310958779e+41,5.585991990771159e+42,1.919107547206712e+42,8.87096829077124e+42,,1.7330623126018314,,1.7232725961419584,,,49398247171.641716,1728961290.3954475
SDSS J205705.22-003801.3,314.27179,-0.63370752,0.10356457,6.6568905e-06,SPEC,False,,,,480.58746,0.028673643,Redshift,0.082312524,21.3256,0.11326,20.8175,0.060779,1.0739406803817081e+43,1.1203326706446139e+42,1.2351350754955117e+43,6.914457991222402e+41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205128.32-005057.1,312.868007,-0.8492192,0.05462097,5.793666e-06,SPEC,False,,,,245.03883,0.024955422,Redshift,0.08233799,20.7428,0.0601527,20.4464,0.0286675,4.7764669506162506e+42,2.6463789677752876e+41,4.520337249584307e+42,1.1935779940619683e+41,,,,,,,,,,,,,14.896,0.12,14.821,99.0,11.455,99.0,7.86,99.0,2.2216441130547262e+42,2.4555335594816266e+41,9.579235434961646e+41,,1.5511596636999015e+42,,5.865526910904951e+42,,1.1459091386243068,,1.2196268052244137,,,4659082827.688873,514958006.6657942
WISEA J204746.35+003849.1,311.9431376,0.6469874,0.18386397,3.3415567e-05,SPEC,False,629.6566,148.5601,FP,897.567,0.14393298,Redshift,0.07571222,,,,,,,,,15.91,0.168,14.963,0.143,14.551,0.147,1.7072243639265045e+44,2.6417395405733986e+43,1.9083638603141632e+44,2.5135492392522764e+43,1.3826784883457162e+44,1.8720985691717597e+43,13.289,0.033,13.474,0.116,11.815,0.497,8.194,99.0,1.3080136654112795e+44,3.9757253831040245e+42,4.440458988744072e+43,4.744342749321778e+42,1.4934155995128924e+43,6.836395202014854e+42,5.784925565968433e+43,,11.3016258777711,,,,,413928375130.15173,12581409440.202608
SDSS J205101.13+005134.8,312.75473,0.85969263,0.06969656,8.620138e-06,SPEC,False,,,,316.0242,0.037130065,Redshift,0.09278883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205505.85-003204.1,313.77408,-0.53443146,0.0569926,8.983319e-06,SPEC,False,,,,256.11182,0.03869442,Redshift,0.09539903,21.5615,0.131247,21.3218,0.0873646,2.703019916636123e+42,3.267599336461502e+41,2.4566853948701132e+42,1.9768567511178266e+41,,,,,,,,,,,,,15.549,0.196,15.337,0.338,11.74,99.0,8.554,99.0,1.3332162396430402e+42,2.4068376625823993e+41,6.516939841363886e+41,2.0288529128388127e+41,1.3041337867383498e+42,,3.3825181876046424e+42,,0.6608201721030169,,0.7010568924556836,,,2854299247.755901,515282872.01323515
WISEA J205447.03+002854.5,313.6959888,0.4818324,0.15658271,1.5034756e-05,SPEC,False,,,,751.81213,0.064760156,Redshift,0.06751518,21.1244,0.0925967,20.1519,0.028093,2.8362135188095815e+43,2.418937243556595e+42,4.936689055583346e+43,1.2773915622084443e+42,15.428,0.168,14.788,0.158,14.033,0.071,1.8557156869362103e+44,2.871513627690908e+43,1.5670644641094333e+44,2.280521251613243e+43,1.5590785552671746e+44,1.0195686529507605e+43,13.014,0.02,12.928,0.034,10.289,0.108,8.302,99.0,1.1804468740858658e+44,2.1745358702081043e+42,5.145864742966525e+43,1.61148939074803e+42,4.270636952627707e+43,4.248215399409017e+42,3.673607521584405e+43,,7.176883670717124,,7.569933675775629,,,373559137368.9449,6881442627.240836
WISEA J205718.70+031751.0,314.3279181,3.2975007,0.10243,,PHOT,False,,,,474.9626,,Redshift,0.07720788,20.8571,99.0,20.6768,0.148342,1.5552644766725268e+43,,1.316491066368233e+43,1.7987559426671487e+42,14.575,0.097,13.751,0.106,13.32,0.14,1.6366711718880546e+44,1.4622556743847578e+43,1.63285976630034e+44,1.5942077415279296e+43,1.2036877713015153e+44,1.5521441517278854e+43,13.134,0.027,13.067,0.041,10.667,0.154,8.135,99.0,4.225867558835335e+43,1.0509204115230912e+42,1.8092361008736556e+43,6.832336934335694e+41,1.2039197654492165e+43,1.7076876313212133e+42,1.7104074718872622e+43,,3.341509778367926,,3.6282672977027777,,,133729986039.09286,3325697504.8199086
PC 2048+0128,312.63720799111,1.65937997872,0.06,,SPEC,False,,,,270.20386,,Redshift,0.093034245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205327.55+011428.4,313.3648079,1.241246,0.13595256,3.6571673e-05,SPEC,False,,,,644.3503,0.15752748,Redshift,0.07898802,,,,,,,,,16.268,0.163,15.616,0.288,15.204,0.359,6.342569304292539e+43,9.522325050878034e+42,5.398018037337049e+43,1.4319140176546233e+43,3.909182794673426e+43,1.2926191011983687e+43,14.242,0.069,14.454,0.286,11.845,99.0,8.583,99.0,2.80403297750815e+43,1.7820599374496092e+42,9.283658105088234e+42,2.4455431064409694e+42,7.487899055237512e+42,,2.0837446180581626e+43,,4.070873830538218,,,,,88735220807.21994,5639430181.802561
WISEA J205857.24+024425.4,314.7385343,2.740416,0.143259,,PHOT,False,,,,682.1333,,Redshift,0.06914784,,,,,,,,,15.096,0.14,14.178,0.168,13.686,0.177,2.0766444706356687e+44,2.6778134124068115e+43,2.264316540028425e+44,3.5037778114171336e+43,1.7677238867129705e+44,2.881893143139951e+43,13.431,0.021,13.189,0.039,11.498,99.0,8.673,99.0,6.620579448546756e+43,1.2805761393167681e+42,3.331724719172939e+43,1.1968064554739276e+42,1.1546390742767343e+43,,2.1489700584778115e+43,,4.198300452874078,,,,,209512007865.40366,4052456137.07838
WISEA J204837.35+003519.5,312.15587,0.58858299,0.100017644,2.1875856e-05,SPEC,False,,,,463.0284,0.09422726,Redshift,0.075675204,22.8,0.289921,22.3169,0.134461,2.4413609941306908e+42,6.519312739371003e+41,2.7275004279410084e+42,3.377935225089308e+41,,,,,,,,,,,,,15.074,0.128,14.866,0.268,11.428,99.0,8.422,99.0,6.724976522112648e+42,7.928497076806616e+41,3.278741185528919e+42,8.093419804799894e+41,5.676245101805652e+42,,1.2478981749328403e+43,,2.437936002082913,,2.2535193199566037,,,16710487642.07181,1970104311.6884823
WISEA J204904.03+000425.3,312.2668284,0.0736959,0.13865942,9.361446e-06,SPEC,False,,,,658.31244,0.04032315,Redshift,0.08522364,22.8026,0.264249,21.9591,0.0897088,5.282297299599758e+42,1.2856605926114882e+42,8.295788878138631e+42,6.8546114957115366e+41,,,,,,,,,,,,,14.891,0.086,14.577,0.153,11.173,99.0,8.59,99.0,1.6117511996823628e+43,1.2766934247934105e+42,8.659342784240238e+42,1.22029975828491e+42,1.4518171648336809e+43,,2.1613881827368937e+43,,4.222560919647488,,3.9497251542764693,,,45804956954.57092,3628282540.0328956
WISEA J205504.07+032738.9,313.7669748,3.4608121,0.06493,,PHOT,False,,,,293.42712,,Redshift,0.06674363,20.2069,0.279823,19.6316,0.133512,1.0001138204343541e+43,2.5776444606193964e+42,1.2066038257124642e+43,1.483799236342344e+42,14.074,0.08,13.342,0.1,13.006,0.135,9.832018703465436e+43,7.244740575032153e+42,9.03883495521995e+43,8.325352238965575e+42,6.114240513545626e+43,7.602675810115963e+42,12.742,0.019,12.778,0.052,10.442,0.155,7.918,99.0,2.3097617705272444e+43,4.0421360404825e+41,8.99907178245389e+42,4.310138115478011e+41,5.650120707043372e+42,8.0663964569425e+41,7.970145642112684e+42,,1.5570745588915118,,1.8124212100455552,,,73093726915.41913,1279156974.836234
WISEA J205632.44-001244.5,314.1355,-0.21243754,0.0572055,1.0358442e-05,SPEC,False,,,,257.1075,0.044617567,Redshift,0.07872527,21.4195,0.119541,21.2489,0.0869473,2.745456826797581e+42,3.0228846180440808e+41,2.3064489870288026e+42,1.8470985303074012e+41,,,,,,,,,,,,,15.05,0.131,15.856,0.458,11.637,99.0,8.268,99.0,2.1210326998971252e+42,2.559226793183e+41,4.063406322392207e+41,1.7141383684604551e+41,1.4439105158391974e+42,,4.434319880053814e+42,,0.866303701495275,,0.8837772832811458,,,4992322065.502552,602370929.5407145
SDSS J205236.93-002714.8,313.15400036830005,-0.4541822786,,,None,False,468.5492858886719,66.82159082212874,Wavg,468.5493,66.821594,zIndependent,0.093474925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205027.71-002401.6,312.6154797,-0.4004598,0.1176423,5.7841495e-05,SPEC,False,,,,551.0148,0.24914433,Redshift,0.118519776,,,,,,,,,,,,,,,,,,,,,14.697,0.083,14.412,99.0,11.669,99.0,9.286,99.0,1.3583257701963685e+43,1.0384179082687158e+42,7.092374567251052e+42,,6.451758950842436e+42,,7.982912419730549e+42,,1.559568719666036,,,,,42984992727.73318,3286132621.103531
WISEA J205834.22+022846.1,314.6425842,2.479485,0.157761,,PHOT,False,,,,758.0222,,Redshift,0.09004852,,,,,,,,,15.044,0.152,14.47,0.203,13.655,0.194,2.7326194890254592e+44,3.82571753909394e+43,2.157712809388805e+44,4.034407711934006e+43,2.261215675215095e+44,4.0404886355588886e+43,12.952,0.015,13.029,0.057,11.143,0.332,8.048,99.0,1.2757955168757391e+44,1.7626353393780588e+42,4.780258934234381e+43,2.5096688962018765e+42,1.9793097060514753e+43,6.052599587546116e+42,4.721558790091048e+43,,9.224196646439921,,,,,403732758504.9807,5577959934.740692
WISEA J205057.05+022723.3,312.7377324,2.4564731,0.06098,,PHOT,False,,,,274.80817,,Redshift,0.10049066,,,,,,,,,13.504,0.063,12.873,0.083,12.509,0.089,1.4950904694248364e+44,8.675572842238887e+42,1.2405164984776177e+44,9.483545615917756e+42,8.568144617195196e+43,7.023715902548369e+42,10.47,0.006,10.487,0.009,9.494,0.063,8.382,0.301,1.6523610991362448e+44,9.131590042537491e+41,6.539207624490428e+43,5.420729840262859e+41,1.1885823934629026e+43,6.89699639280236e+41,4.563475216252391e+42,1.265180032052746e+42,0.8915359239878337,0.24716984215669696,,,,522899082005.14075,2889743684.347307
WISEA J204726.48-003322.1,311.860349,-0.5561488,0.098693274,1.0556882e-05,SPEC,False,,,,456.49133,0.045472328,Redshift,0.061748885,,,20.3681,0.0634484,,,1.4219158993160093e+43,8.309688303417506e+41,16.138,0.167,15.501,0.213,15.097,99.0,3.542288612069576e+43,5.448670424510795e+42,2.9878985421013417e+43,5.861862310294885e+42,2.1533453980714216e+43,,14.837,0.106,14.819,99.0,11.076,0.447,8.33,99.0,8.11026781362125e+42,7.918286513258965e+41,3.321889442495142e+42,,7.624594221222937e+42,3.139166960242166e+42,1.3197018994257194e+43,,2.5782141822591553,,,,,21324037188.320446,2081926761.9365904
