objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J204431.33+011304.5,311.1305444,1.21793,0.16,,PHOT,False,,,,769.8441,,Redshift,0.07042175,,,,,,,,,,,,,,,,,,,,,14.574,0.095,14.148,0.153,10.474,0.266,7.945,99.0,2.9435006236662984e+43,2.5755966097299548e+42,1.7547149582201485e+43,2.4727950799571254e+42,3.77694607903796e+43,9.253639771646235e+42,5.351946241796028e+43,,10.455742853209225,,,,,73800074125.10994,6457590638.377306
WISEA J205907.01+005602.1,314.7792479,0.9339189,0.17458363,4.500823e-05,SPEC,False,,,,847.52606,0.1938668,Redshift,0.059617087,,,,,,,,,16.153,0.165,15.671,0.238,15.738,0.485,1.2023546841971432e+44,1.8272866988700482e+43,8.797829473374182e+43,1.928602105910058e+43,4.110162635168406e+43,1.8360769433971722e+43,15.538,0.121,15.377,0.299,11.996,99.0,8.3,99.0,1.4652331736116617e+43,1.6329853776106257e+42,6.847130853593985e+42,1.8856884554672563e+42,1.126193297769693e+43,,4.676205555788473e+43,,9.135593036836038,,,,,27672992779.048832,3084122948.944917
SDSS J210206.05+000412.8,315.52523,0.070229387,0.18307994,1.0731553e-05,SPEC,False,,,,893.3213,0.046224695,Redshift,0.060648784,22.7232,0.235557,22.2486,0.130231,8.730171238090329e+42,1.8941264304566387e+42,9.547061167963261e+42,1.14518106879413e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J204836.96+030753.8,312.1540065,3.1316378,0.164667,,PHOT,False,,,,794.5756,,Redshift,0.10122539,,,,,,,,,15.143,0.174,14.426,0.115,13.81,0.185,2.7638691794499918e+44,4.429521765978494e+43,2.48177791247448e+44,2.6287596110349075e+43,2.1617224634382622e+44,3.683509871566183e+43,12.774,0.027,12.749,0.068,10.389,0.139,8.391,99.0,1.654910534832795e+44,4.11555526161243e+42,6.80734015983803e+43,4.263600616414735e+42,4.357691185236605e+43,5.57906515760159e+42,3.78368660040338e+43,,7.391937875234528,,,,,523705865453.41614,13023909055.735538
WISEA J205326.81+004358.3,313.3617244,0.7328813,0.16319603,6.5150775e-06,SPEC,False,,,,786.76764,0.028062804,Redshift,0.07100854,23.2463,0.331506,22.1295,0.0859376,4.514837281484012e+42,1.3785536484156139e+42,9.003837069290271e+42,7.126905158631686e+41,,,,,,,,,,,,,14.874,0.081,15.008,0.275,10.84,0.185,8.777,99.0,2.33237477474529e+43,1.7400972578064935e+42,8.300925449059315e+42,2.1025645668810276e+42,2.816048320198692e+43,4.7984605114890735e+42,2.5977984359547523e+43,,5.075146723016578,,4.666158482653475,,,71045488976.632,5300437214.737908
WISEA J205328.38+020805.7,313.36825,2.1349231,0.186993,,PHOT,False,,,,914.5446,,Redshift,0.095164746,,,,,,,,,15.044,0.223,14.288,0.247,13.421,0.196,3.992889894781065e+44,8.201294132899482e+43,3.722849054821949e+44,8.469593105692676e+43,4.089763488927221e+44,7.383196500134579e+43,13.095,0.021,12.991,0.047,11.282,0.28,8.653,99.0,1.6294193002638897e+44,3.1516810704827395e+42,7.210762609259609e+43,3.121542002627435e+42,2.535524516610841e+43,6.539070002220618e+42,3.93720407022434e+43,,7.691854786840988,,,,,515639019070.85114,9973674273.679556
SDSS J205413.25-010037.2,313.5552403981,-1.0103546954,0.16,0.01,SPEC,False,,,,769.8441,43.07363,Redshift,0.09238751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205430.19+002357.5,313.6258321,0.3993118,0.15584306,2.1254968e-05,SPEC,False,,,,747.9178,0.09155287,Redshift,0.069428265,22.6038,0.225752,21.7264,0.0725445,7.287786645432798e+42,1.515365480780248e+42,1.1641311702937297e+43,7.77851277845957e+41,15.786,0.125,14.857,0.091,14.593,0.167,1.3225812252905752e+44,1.5227285123216432e+43,1.4566755866935815e+44,1.2209401868896223e+43,9.217702031492014e+43,1.4178466297915823e+43,14.281,0.066,14.252,0.125,11.588,99.0,8.783,99.0,3.638207277982815e+43,2.2116762457431524e+42,1.504712877431621e+43,1.732422251753485e+42,1.277679268564008e+43,,2.3345481385000374e+43,,4.5608520548971825,,4.336095548102325,,,115133141708.31693,6998975461.212507
SDSS J205017.29+002623.6,312.57208,0.4399111,0.20071483,1.3935427e-05,SPEC,False,,,,989.6183,0.060024947,Redshift,0.0766906,21.9115,0.12235,21.4869,0.0598847,2.546849599049267e+43,2.8701026075196905e+42,2.69857795193416e+43,1.488473208386527e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205506.30-010846.3,313.7762657,-1.1461998,0.17372559,5.877341e-05,SPEC,False,,,,842.92316,0.25315842,Redshift,0.10256253,,,,,,,,,,,,,,,,,,,,,13.225,0.021,13.612,0.08,11.749,99.0,8.424,99.0,1.229662537469939e+44,2.3784575003417564e+42,3.460642963454951e+43,2.549981107645768e+42,1.4014913024763582e+43,,4.130811262185527e+43,,8.07009233300116,,,,,389133714389.2212,7526764241.587836
