objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J171720.31+293800.6,259.3346565,29.6335244,0.107017145,6.358229e-06,SPEC,False,,,,497.75137,0.027387202,Redshift,0.03778667,20.8083,0.0750592,20.0468,0.0263175,1.3358758644622532e+43,9.23549531282177e+41,1.8638760220475526e+43,4.518057674826734e+41,15.946,0.125,15.463,0.129,14.949,0.246,4.936934698059142e+43,5.684045732596083e+42,3.6381072627831336e+43,4.322701749734072e+42,2.9116990981325037e+43,6.597383557919775e+42,13.684,0.026,13.652,0.056,10.301,0.072,8.693,0.436,2.776468438635885e+43,6.648998010606213e+41,1.1535015775999576e+43,5.949717818543427e+41,1.848717797541454e+43,1.2260079440879939e+42,1.1224646284120602e+43,4.50764097543976e+42,2.1928847911149916,0.8806279582130295,2.520400364891444,0.7761090425742777,,87862925273.28749,2104113294.495637
2MASS J17174414+3031250,259.433951,30.523615,0.08380657,1.545297e-05,SPEC,False,,,,383.73724,0.06656155,Redshift,0.040939018,,,,,,,,,15.044,0.045,14.461,0.084,13.7,0.077,6.7503278792649e+43,2.7978701561666344e+42,5.449494452005586e+43,4.2162433267015865e+42,5.473021455390157e+43,3.881575180208463e+42,,,,,,,,,,,,,,,,,,,,,,,
WISEA J171355.93+295222.4,258.4830469,29.8729146,0.090473995,1.6139042e-05,SPEC,False,,,,416.15674,0.06951671,Redshift,0.044560004,22.2471,0.182661,22.4494,0.142417,2.6087333128779593e+42,4.389000717416644e+41,1.5073485914402087e+42,1.9772685759263345e+41,14.904,0.119,14.304,0.146,13.82,0.17,9.05622976102052e+43,9.926236155770914e+42,7.418830563029793e+43,9.976507244872574e+42,5.769999949434533e+43,9.03472413239128e+42,13.558,0.024,13.401,0.054,10.216,0.085,8.947,0.459,2.1823244587387955e+43,4.824148809815651e+41,1.016909700939982e+43,5.057854696241026e+41,1.3979865061223323e+43,1.0944906586104782e+42,6.210636290144512e+42,2.6256623986910307e+42,1.2133308720001001,0.5129582701271876,1.183150394884073,0.4518677563564477,,69060900592.99985,1526629370.1948261
WISEA J171603.38+295919.8,259.0140972,29.9888503,0.10926913,1.6605625e-05,SPEC,False,291.1029,68.6823,FP,508.98483,0.07152646,Redshift,0.040507462,22.2392,99.0,21.7511,0.222517,3.8150964833351227e+42,,4.148221038256755e+42,8.501884358672988e+41,14.909,0.135,14.497,0.25,13.9,0.222,1.3443934697822588e+44,1.671669120653785e+43,9.272796945226868e+43,2.1352115071854274e+43,8.007721050132932e+43,1.6373896614818873e+43,13.587,0.023,13.489,0.036,11.755,99.0,9.085,99.0,3.17609327664056e+43,6.7283915653291825e+41,1.4020177143429722e+43,4.648856327374041e+41,5.0665510652031805e+42,,8.18063436444649e+42,,1.59819634627113,,1.575189175917613,,,100509280906.34683,2129237837.129488
WISEA J171701.36+300007.7,259.2556725,30.0021449,0.08427796,6.581438e-06,SPEC,False,,,,386.02048,0.028348643,Redshift,0.041991938,21.3375,99.0,21.0865,0.223648,5.090396620281552e+42,,4.455020616894189e+42,9.17708675753127e+41,16.041,0.233,15.517,0.215,14.872,0.152,2.72909860155485e+43,5.85686614812909e+42,2.0860376687077998e+43,4.130958147388632e+42,1.8824621852717972e+43,2.6354813226584707e+42,13.607,0.017,13.551,0.048,10.377,0.1,7.85,0.218,1.7939987509509313e+43,2.809061432598032e+41,7.618108335483635e+42,3.3680500190740623e+41,1.0369439406746635e+43,9.55092497453611e+41,1.4676227128010792e+43,2.9468704870480326e+42,2.867197276897133,0.575710566628295,2.748396670552364,,,56772112371.864914,888943491.3284911
WISEA J171430.10+291213.1,258.6254458,29.2036435,0.081259236,2.1980803e-05,SPEC,False,,,,371.42255,0.0946793,Redshift,0.040026635,22.357,99.0,22.2662,0.15966,1.8162351470977738e+42,,1.369056126188225e+42,2.01329538848041e+41,15.448,0.083,14.791,0.058,14.734,0.11,4.356090059704634e+43,3.3301596792686243e+42,3.7656492555862773e+43,2.0116758189935556e+42,1.977738944049348e+43,2.0037881109728368e+42,13.751,0.022,14.452,0.11,13.733,99.0,8.91,99.0,1.454057320436467e+43,2.9464182659598824e+41,3.0750636855147275e+42,3.1155660931004405e+41,4.363445235583302e+41,,5.1180975060660906e+42,,0.9998888068636541,,0.9602730424997131,,,46014472165.71098,932410843.6581906
WISEA J171537.59+285615.4,258.9066637,28.9376364,0.12419158,3.0096178e-05,SPEC,False,,,,584.17596,0.12963517,Redshift,0.05885061,,,,,,,,,15.631,0.124,15.087,0.249,14.452,0.093,9.233466326797357e+43,1.0545729534050472e+43,7.154865822288991e+43,1.6409336263479617e+43,6.381663578897725e+43,5.4664706800751114e+42,13.918,0.038,14.283,0.073,12.023,0.522,8.481,99.0,3.094761279779025e+43,1.0831806309181984e+42,8.909382056506024e+42,5.990465960290245e+41,5.218889698006821e+42,2.5092200995436644e+42,1.8804708633298455e+43,,3.673751361024705,,,,,97935483537.31091,3427786806.7031593
WISEA J171524.91+292935.6,258.8538114,29.4932256,0.10703305,8.526572e-06,SPEC,False,,,,497.8306,0.03672704,Redshift,0.045391053,20.6683,0.0599587,19.9631,0.0226019,1.607907031781029e+43,8.87980277011138e+41,2.1447197736458482e+43,4.464837465985931e+41,14.793,0.115,14.327,0.154,13.625,0.154,1.4363717596957687e+44,1.5214402229724816e+43,1.0398076669919685e+44,1.4749044192219496e+43,9.8841790606666e+43,1.4020111492942836e+43,12.698,0.014,12.519,0.042,9.623,0.049,7.556,0.135,6.89658846530933e+43,8.893085871139955e+41,3.279271700105571e+43,1.2685769389332334e+42,3.454375463568042e+43,1.5590344833036016e+42,3.2003262952940105e+43,3.979405679880592e+42,6.25226548963404,0.7774301276140777,6.21327193364983,0.6853358510930996,,218246470421.1813,2814267680.740492
WISEA J171431.29+280303.1,258.6304008,28.0508613,0.13830619,2.6876032e-05,SPEC,False,509.4573,120.2005,FP,656.48804,0.11576483,Redshift,0.05604507,,,,,,,,,15.107,0.159,14.358,0.162,13.658,0.169,1.885466469302196e+44,2.7612521346324517e+43,1.7660381398829553e+44,2.6351492031919505e+43,1.6730556252419596e+44,2.6042772469987944e+43,13.527,0.013,13.55,0.066,12.256,99.0,8.857,99.0,5.599773892429824e+43,6.70508116984286e+41,2.2093163311751966e+43,1.3430495457938493e+42,5.3172253843632144e+42,,1.6795839154695306e+43,,3.2812918379842357,,,,,177208034570.56406,2121861129.6971076
WISEA J171741.70+303543.2,259.4237673,30.5953499,0.083468,1.0934774e-05,SPEC,False,,,,382.0982,0.047100045,Redshift,0.038667277,19.8831,0.04638,19.3719,0.0216824,1.857768788396735e+43,7.936199153129464e+41,2.0600001331060133e+43,4.1140041383853854e+41,15.058,0.146,14.025,0.153,13.814,0.197,6.595821386917342e+43,8.869760599476778e+42,8.064527695024479e+43,1.136476607160735e+43,4.881958719377438e+43,8.85830211054154e+42,13.612,0.027,13.523,0.064,10.042,0.059,8.556,0.397,1.7485875709090122e+43,4.3485190417582135e+41,7.655831709483013e+42,4.512971144746635e+41,1.3829750302727602e+43,7.515475518461662e+41,7.504250579099454e+42,2.7440249522048614e+42,1.4660557265758247,0.5360819781593243,2.1113996405405584,0.4731043715598039,,55335049712.31051,1376113620.8095613
