objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
WISEA J205147.98+003228.7,312.9499219,0.5413081,0.14686152,8.784301e-06,SPEC,False,,,,700.8745,0.037837174,Redshift,0.10091153,21.8332,0.170255,21.1594,0.0670483,1.641523506312492e+43,2.5741695349475273e+42,2.2363834704959796e+43,1.3810969714496779e+42,,,,,,,,,,,,,14.388,0.067,15.241,0.536,11.172,0.303,8.261,0.418,2.9117892003021884e+43,1.796904139304793e+42,5.3354360956135184e+42,2.634055486610192e+42,1.6483894405179543e+43,4.600368284255607e+42,3.318345924538323e+43,1.277580005656323e+43,6.482832621525768,2.495923428607039,6.431051005522823,2.199590188469917,,87960970062.64227,5428189347.8560705
WISEA J205342.29+004633.5,313.426228,0.7759841,0.16407153,7.3203973e-06,SPEC,False,,,,791.4134,0.03153161,Redshift,0.06877724,21.4634,0.0846807,20.8299,0.0337967,2.321504870740836e+43,1.810690308686983e+42,2.960464640808329e+43,9.215615863741812e+41,,,,,,,,,,,,,14.305,0.057,14.213,0.105,11.63,0.436,8.73,0.454,3.984142458348994e+43,2.0917021315980562e+42,1.746291189879564e+43,1.688869526938971e+42,1.3762813017837749e+43,5.526927798442637e+42,2.7447017714864356e+43,1.1477336876165552e+43,5.362142038590328,2.2422512782297903,5.745290484725797,1.975012574077974,,126080457542.68968,6619310543.031823
WISEA J205301.75+005134.4,313.2573249,0.8595588,0.20221014,2.9045752e-05,SPEC,False,,,,997.86005,0.12511061,Redshift,0.07745375,23.3547,99.0,23.5886,0.340046,6.892421499882733e+42,,3.9847619486357585e+42,1.2480449047884324e+42,,,,,,,,,,,,,15.172,0.115,14.323,0.206,11.593,99.0,8.671,99.0,2.8546710805230786e+43,3.023737456003254e+42,2.5114794720492544e+43,4.765264473756954e+42,2.2647611313005126e+43,,4.608113091049666e+43,,9.002565299002995,,8.227742516783792,,,75307878984.96182,7976794803.878576
WISEA J205423.33+010827.4,313.5972255,1.1409508,0.15769467,3.6430418e-05,SPEC,False,,,,757.6724,0.15691905,Redshift,0.07216489,,,,,,,,,15.409,0.152,15.064,0.13,14.509,0.171,1.9247159858841933e+44,2.694637664415336e+43,1.2370086749651675e+44,1.481174456935098e+43,1.0229580092087765e+44,1.6111799508585067e+43,13.841,0.041,13.864,0.076,11.64,99.0,8.782,99.0,5.602221074069862e+43,2.1156035907645262e+42,2.2083123388480152e+43,1.5458389211274162e+42,1.2500711001298834e+43,,2.398216689578673e+43,,4.685237085657736,,,,,177285477027.52728,6694948072.039639
WISEA J205333.79+002747.5,313.3908034,0.4631953,0.17889239,1.5557995e-05,SPEC,False,,,,870.7012,0.067013934,Redshift,0.076609276,22.7887,0.256074,22.2993,0.114184,8.783470176225351e+42,2.0716756650734087e+42,9.878390924979067e+42,1.0389187765704245e+42,,,,,,,,,,,,,15.861,99.0,15.578,99.0,11.186,99.0,8.662,99.0,1.1520950301685992e+43,,6.018413607835197e+42,,2.5084418593360115e+43,,3.537630556874324e+43,,6.91123448204153,,6.470760608667735,,,22247854494.294422,
WISEA J205321.92+013549.7,313.3413639,1.5971597,0.165259,,PHOT,False,,,,797.72144,,Redshift,0.08536282,,,,,,,,,14.68,0.134,14.168,0.189,13.736,0.199,4.216913322317105e+44,5.204627091409856e+43,3.1490777949380015e+44,5.481953192258751e+43,2.320756602468961e+44,4.2537586588823573e+43,13.049,0.021,13.029,0.037,11.574,99.0,8.963,99.0,1.2910632943286366e+44,2.4972206974676843e+42,5.290913541447377e+43,1.803111403956775e+42,1.4735092606589977e+43,,2.250985057595975e+43,,4.397600399054393,,,,,408564333648.3027,7902597143.8850765
WISEA J205325.58+010955.4,313.356606,1.1654049,0.16536725,1.4841436e-05,SPEC,False,,,,798.2968,0.06392746,Redshift,0.07664672,22.1679,0.203681,21.9923,0.125714,1.3082672780959182e+43,2.4543537139564864e+42,1.102073725786081e+43,1.2760992153747188e+42,,,,,,,,,,,,,13.862,0.024,14.166,0.114,10.839,0.208,8.356,0.387,6.104939487806276e+43,1.3495308052204027e+42,1.8572666222096435e+43,1.9501556535240318e+42,2.9026564660167163e+43,5.560951631785145e+42,3.9418788809153815e+43,1.405090703713946e+43,7.700987654822965,2.7450326329394623,7.355841847186684,2.4183192649110885,,193194287588.8062,4270667105.1278567
SDSS J205253.80+003144.0,313.2242,0.528909,0.18319726,6.7118467e-06,SPEC,False,,,,893.95636,0.02891036,Redshift,0.077566184,21.1522,0.0928363,20.155,0.027092,4.2094497861269867e+43,3.59942622657492e+42,7.563781328653734e+43,1.8874269868510642e+42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J205326.81+004358.3,313.3617244,0.7328813,0.16319603,6.5150775e-06,SPEC,False,,,,786.76764,0.028062804,Redshift,0.07100854,23.2463,0.331506,22.1295,0.0859376,4.514837281484012e+42,1.3785536484156139e+42,9.003837069290271e+42,7.126905158631686e+41,,,,,,,,,,,,,14.874,0.081,15.008,0.275,10.84,0.185,8.777,99.0,2.33237477474529e+43,1.7400972578064935e+42,8.300925449059315e+42,2.1025645668810276e+42,2.816048320198692e+43,4.7984605114890735e+42,2.5977984359547523e+43,,5.075146723016578,,4.666158482653475,,,71045488976.632,5300437214.737908
WISEA J205335.01+010024.3,313.395908,1.0067769,0.20258681,7.56186e-05,SPEC,False,,,,999.938,0.32571676,Redshift,0.073319115,,,,,,,,,,,,,,,,,,,,,15.422,0.204,14.949,99.0,11.915,99.0,8.457,99.0,2.2752804491513555e+43,4.275188173848885e+42,1.4161428938774932e+43,,1.6902156158556692e+43,,5.634872890866705e+43,,11.008477906095413,,,,,49316031850.94247,9266344121.61993
