objname,ra,dec,z,z_unc,z_tech,z_qual,ziDist,ziDist_unc,ziDist_method,DistMpc,DistMpc_unc,DistMpc_method,ebv,m_FUV,m_FUV_unc,m_NUV,m_NUV_unc,Lum_FUV,Lum_FUV_unc,Lum_NUV,Lum_NUV_unc,m_J,m_J_unc,m_H,m_H_unc,m_Ks,m_Ks_unc,Lum_J,Lum_J_unc,Lum_H,Lum_H_unc,Lum_Ks,Lum_Ks_unc,m_W1,m_W1_unc,m_W2,m_W2_unc,m_W3,m_W3_unc,m_W4,m_W4_unc,Lum_W1,Lum_W1_unc,Lum_W2,Lum_W2_unc,Lum_W3,Lum_W3_unc,Lum_W4,Lum_W4_unc,SFR_W4,SFR_W4_unc,SFR_hybrid,SFR_hybrid_unc,SFR_flag,Mstar,Mstar_unc
DESI J216.6481+35.0683,216.6481113,35.0683623,0.190516,4.97903e-06,SPEC,False,,,,933.723,0.02144649,Redshift,0.011655502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142824.02+325052.6,217.1002039,32.8479207,0.130972,6.9191e-06,SPEC,False,,,,618.77014,0.029803077,Redshift,0.0061040246,21.483,99.0,21.1413,0.25742,8.778957058901001e+42,,8.086518532268989e+42,1.9173173346356014e+42,,,,,,,,,,,,,15.2,0.085,15.309,0.214,12.066,0.316,8.682,99.0,1.0558705803024305e+43,8.266464251092216e+41,3.8592006885663104e+42,7.60678719452867e+41,5.613517319659248e+42,1.6338504427872885e+42,1.7508862790455934e+43,,3.4205905425480467,,3.398468752468837,,,27542258082.623985,2156297334.9361987
WISEA J142608.85+343215.5,216.5369096,34.5376564,0.156872,4.47387e-06,SPEC,False,,,,753.3361,0.019270582,Redshift,0.012123004,20.9733,0.0725275,20.4789,0.0377836,2.17530020266824e+43,1.453155505150057e+42,2.3188694602085466e+43,8.06993054967537e+41,16.043,0.246,15.658,0.353,14.86,0.299,1.0145429330646436e+44,2.298770842695212e+43,6.880704585279565e+43,2.2371638066388945e+43,7.180190385224781e+43,1.9774125360269145e+43,14.273,0.041,14.045,0.071,11.423,0.207,8.84,99.0,3.679657640390971e+43,1.3895730433946102e+42,1.833789719474361e+43,1.1992178030439706e+42,1.5048061554954394e+43,2.8690690916296284e+42,2.2441032877308515e+43,,4.3841559411256545,,4.819949000438034,,,116444862037.68895,4397383048.717121
WISEA J142815.40+335804.7,217.0642779,33.9679621,0.128777,4.66596e-06,SPEC,False,,,,607.542,0.020097984,Redshift,0.012100332,22.6019,0.213798,21.8096,0.103508,3.1563275179308936e+42,6.2154969310358855e+41,4.426799318007425e+42,4.220402789902422e+41,,,,,,,,,,,,,15.652,0.13,15.873,99.0,12.055,0.413,8.578,99.0,6.720174310755697e+42,8.046629143717504e+41,2.2147433547398043e+42,,5.468340677815863e+42,2.0801553183495157e+42,1.857880750715556e+43,,3.6296185544065303,,3.333912681457858,,,13752755698.638622,1646732952.0601108
WISEA J142941.07+321309.4,217.421139,32.2192872,0.16902263,3.021618e-05,SPEC,False,695.2211,164.0293,FP,817.7661,0.13015206,Redshift,0.007861935,,,,,,,,,15.235,0.157,14.334,0.166,14.188,0.213,2.508225426240286e+44,3.627073594631551e+43,2.7393726875020224e+44,4.188411127414069e+43,1.5690075412455082e+44,3.0781856446514953e+43,13.784,0.015,13.754,0.044,12.708,99.0,9.309,99.0,6.797504308436628e+43,9.391411933915737e+41,2.8235399178453084e+43,1.144291503063488e+42,5.4283964496464906e+42,,1.7166314031746612e+43,,3.3536690606433863,,,,,215110895836.60214,2971965801.8720684
WISEA J142613.53+343527.2,216.5563232,34.5908338,0.157048,1.06698e-05,SPEC,False,,,,754.2635,0.045958705,Redshift,0.011520241,21.5999,99.0,22.1083,0.140259,1.2190404550885311e+43,,5.157254000713881e+42,6.662534072190145e+41,,,,,,,,,,,,,14.503,0.05,14.331,0.099,10.838,0.107,9.016,0.473,2.9842026339127215e+43,1.374321876288052e+42,1.412488328542342e+43,1.2879832190710065e+42,2.5854548388081305e+43,2.548067435886868e+42,1.9129558563483902e+43,8.334053386478648e+42,3.7372151400398352,1.6281688043394078,3.827913921437426,,,94436792212.42789,4349119861.67105
WISEA J142916.80+321239.2,217.3200304,32.2109125,0.13100925,2.4143705e-05,SPEC,False,589.0019,138.9681,FP,618.9609,0.1039957,Redshift,0.0075927963,,,,,,,,,14.146,0.088,13.649,0.133,13.065,0.113,3.916943378093577e+44,3.174827375608802e+43,2.948930878708917e+44,3.6124879381400274e+43,2.52846093082533e+44,2.6316300646417015e+43,12.967,0.012,12.827,0.025,11.798,99.0,8.786,99.0,8.26411909496285e+43,9.134145559269832e+41,3.798807564199847e+43,8.747369434026095e+41,7.190083144021577e+42,,1.5919963160087703e+43,,3.1101777468261993,,,,,261522756169.71045,2890552392.1739974
SDSS J142539.53+345749.7,216.41471916667,34.96382194444,0.167,,PHOT,False,,,,806.9841,,Redshift,0.012520428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISEA J142757.17+331246.3,216.9882324,33.2128454,0.149725,6.47451e-06,SPEC,False,,,,715.82336,0.027888065,Redshift,0.009550381,21.6066,0.111561,21.2957,0.0716911,1.0754590583974265e+43,1.1050869060292622e+42,9.659238597361754e+42,6.378202773339948e+41,,,,,,,,,,,,,15.267,0.085,15.391,0.283,11.838,0.305,8.89,99.0,1.329343679560311e+43,1.0407499214178774e+42,4.7911686000026114e+42,1.2488723824576097e+42,9.26959920070075e+42,2.6040600971752083e+42,1.9348558750047437e+43,,3.779999755805048,,3.802105398177319,,,36581810675.77728,2864008545.836063
DESI J216.1796+34.1685,216.179645,34.1685053,0.128295,2.45452e-05,SPEC,False,,,,605.0801,0.10572509,Redshift,0.014127412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
